dateRep,cases,countryterritoryCode
43858,0,FIN
43857,0,FIN
43856,0,FIN
43855,0,FIN
43854,0,FIN
43853,0,FIN
43852,0,FIN
43851,0,FIN
43850,0,FIN
43849,0,FIN
43848,0,FIN
43847,0,FIN
43846,0,FIN
43845,0,FIN
43844,0,FIN
43843,0,FIN
43842,0,FIN
43841,0,FIN
43840,0,FIN
43839,0,FIN
43838,0,FIN
43837,0,FIN
43836,0,FIN
43835,0,FIN
43834,0,FIN
43833,0,FIN
43832,0,FIN
43831,0,FIN
43830,0,FIN
43930,3881,FRA
43929,3777,FRA
43928,3912,FRA
43927,1873,FRA
43926,4267,FRA
43925,5233,FRA
43924,2116,FRA
43923,4861,FRA
43922,7578,FRA
43921,4376,FRA
43920,2599,FRA
43919,4611,FRA
43918,3809,FRA
43917,3922,FRA
43916,2931,FRA
43915,2446,FRA
43914,3838,FRA
43913,1559,FRA
43912,1847,FRA
43911,1617,FRA
43910,1861,FRA
43909,1404,FRA
43908,1097,FRA
43907,1210,FRA
43906,924,FRA
43905,838,FRA
43904,785,FRA
43903,595,FRA
43902,497,FRA
43901,372,FRA
43900,286,FRA
43899,410,FRA
43898,103,FRA
43897,190,FRA
43896,138,FRA
43895,73,FRA
43894,34,FRA
43893,48,FRA
43892,30,FRA
43891,43,FRA
43890,19,FRA
43889,21,FRA
43888,3,FRA
43887,2,FRA
43886,0,FRA
43885,0,FRA
43884,0,FRA
43883,0,FRA
43882,0,FRA
43881,0,FRA
43880,0,FRA
43879,0,FRA
43878,1,FRA
43877,0,FRA
43876,0,FRA
43875,0,FRA
43874,0,FRA
43873,0,FRA
43872,0,FRA
43871,0,FRA
43870,0,FRA
43869,5,FRA
43868,0,FRA
43867,0,FRA
43866,0,FRA
43865,0,FRA
43864,0,FRA
43863,0,FRA
43862,0,FRA
43861,1,FRA
43860,1,FRA
43859,1,FRA
43858,0,FRA
43857,0,FRA
43856,0,FRA
43855,3,FRA
43854,0,FRA
43853,0,FRA
43852,0,FRA
43851,0,FRA
43850,0,FRA
43849,0,FRA
43848,0,FRA
43847,0,FRA
43846,0,FRA
43845,0,FRA
43844,0,FRA
43843,0,FRA
43842,0,FRA
43841,0,FRA
43840,0,FRA
43839,0,FRA
43838,0,FRA
43837,0,FRA
43836,0,FRA
43835,0,FRA
43834,0,FRA
43833,0,FRA
43832,0,FRA
43831,0,FRA
43830,0,FRA
43930,4,PYF
43929,6,PYF
43928,0,PYF
43927,1,PYF
43926,1,PYF
43925,2,PYF
43924,0,PYF
43923,0,PYF
43922,1,PYF
43921,1,PYF
43920,1,PYF
43919,4,PYF
43918,0,PYF
43917,5,PYF
43916,0,PYF
43915,2,PYF
43914,5,PYF
43913,1,PYF
43912,2,PYF
43911,12,PYF
43910,0,PYF
43909,3,PYF
43930,3,GAB
43929,9,GAB
43928,0,GAB
43927,0,GAB
43926,0,GAB
43925,3,GAB
43924,0,GAB
43923,2,GAB
43922,9,GAB
43921,0,GAB
43920,0,GAB
43919,0,GAB
43918,0,GAB
43917,1,GAB
43916,0,GAB
43915,0,GAB
43914,0,GAB
43913,3,GAB
43912,0,GAB
43911,0,GAB
43910,0,GAB
43909,2,GAB
43908,0,GAB
43907,0,GAB
43906,0,GAB
43905,0,GAB
43903,1,GAB
43930,0,GMB
43929,0,GMB
43928,0,GMB
43927,0,GMB
43926,0,GMB
43925,0,GMB
43924,0,GMB
43923,0,GMB
43922,0,GMB
43921,1,GMB
43920,0,GMB
43919,0,GMB
43918,0,GMB
43917,0,GMB
43916,0,GMB
43915,1,GMB
43914,1,GMB
43913,0,GMB
43912,0,GMB
43911,0,GMB
43910,0,GMB
43909,0,GMB
43908,1,GMB
43930,15,GEO
43929,8,GEO
43928,14,GEO
43927,17,GEO
43926,9,GEO
43925,27,GEO
43924,6,GEO
43923,5,GEO
43922,12,GEO
43921,8,GEO
43920,5,GEO
43919,4,GEO
43918,2,GEO
43917,6,GEO
43916,3,GEO
43915,9,GEO
43914,7,GEO
43913,5,GEO
43912,6,GEO
43911,3,GEO
43910,6,GEO
43909,0,GEO
43908,1,GEO
43907,3,GEO
43906,0,GEO
43905,0,GEO
43904,5,GEO
43903,1,GEO
43902,1,GEO
43901,8,GEO
43900,2,GEO
43899,1,GEO
43898,3,GEO
43896,6,GEO
43895,0,GEO
43892,0,GEO
43891,1,GEO
43890,1,GEO
43889,0,GEO
43888,1,GEO
43887,0,GEO
43886,0,GEO
43885,0,GEO
43884,0,GEO
43883,0,GEO
43882,0,GEO
43881,0,GEO
43880,0,GEO
43879,0,GEO
43878,0,GEO
43877,0,GEO
43876,0,GEO
43875,0,GEO
43874,0,GEO
43873,0,GEO
43872,0,GEO
43871,0,GEO
43870,0,GEO
43869,0,GEO
43868,0,GEO
43867,0,GEO
43866,0,GEO
43865,0,GEO
43864,0,GEO
43863,0,GEO
43862,0,GEO
43861,0,GEO
43860,0,GEO
43859,0,GEO
43858,0,GEO
43857,0,GEO
43856,0,GEO
43855,0,GEO
43854,0,GEO
43853,0,GEO
43852,0,GEO
43851,0,GEO
43850,0,GEO
43849,0,GEO
43848,0,GEO
43847,0,GEO
43846,0,GEO
43845,0,GEO
43844,0,GEO
43843,0,GEO
43842,0,GEO
43841,0,GEO
43840,0,GEO
43839,0,GEO
43838,0,GEO
43837,0,GEO
43836,0,GEO
43835,0,GEO
43834,0,GEO
43833,0,GEO
43832,0,GEO
43831,0,GEO
43830,0,GEO
43930,4974,DEU
43929,4003,DEU
43928,3834,DEU
43927,3677,DEU
43926,5936,DEU
43925,6082,DEU
43924,6174,DEU
43923,6156,DEU
43922,5453,DEU
43921,4615,DEU
43920,4751,DEU
43919,3965,DEU
43918,6294,DEU
43917,5780,DEU
43916,4954,DEU
43915,2342,DEU
43914,4438,DEU
43913,3311,DEU
43912,3276,DEU
43911,4049,DEU
43910,5940,DEU
43909,1042,DEU
43908,1144,DEU
43907,1174,DEU
43906,1043,DEU
43905,733,DEU
43904,693,DEU
43903,802,DEU
43902,271,DEU
43901,157,DEU
43900,237,DEU
43899,55,DEU
43898,163,DEU
43897,284,DEU
43896,138,DEU
43895,66,DEU
43894,39,DEU
43893,28,DEU
43892,18,DEU
43891,54,DEU
43890,10,DEU
43889,26,DEU
43888,4,DEU
43887,2,DEU
43886,0,DEU
43885,0,DEU
43884,0,DEU
43883,0,DEU
43882,0,DEU
43881,0,DEU
43880,0,DEU
43879,0,DEU
43878,0,DEU
43877,0,DEU
43876,0,DEU
43875,0,DEU
43874,0,DEU
43873,2,DEU
43872,0,DEU
43871,0,DEU
43870,0,DEU
43869,1,DEU
43868,1,DEU
43867,0,DEU
43866,0,DEU
43865,2,DEU
43864,1,DEU
43863,1,DEU
43862,2,DEU
43861,1,DEU
43860,0,DEU
43859,3,DEU
43858,1,DEU
43857,0,DEU
43856,0,DEU
43855,0,DEU
43854,0,DEU
43853,0,DEU
43852,0,DEU
43851,0,DEU
43850,0,DEU
43849,0,DEU
43848,0,DEU
43847,0,DEU
43846,0,DEU
43845,0,DEU
43844,0,DEU
43843,0,DEU
43842,0,DEU
43841,0,DEU
43840,0,DEU
43839,0,DEU
43838,0,DEU
43837,0,DEU
43836,0,DEU
43835,0,DEU
43834,0,DEU
43833,0,DEU
43832,0,DEU
43831,0,DEU
43830,0,DEU
43930,26,GHA
43929,0,GHA
43928,73,GHA
43927,0,GHA
43926,9,GHA
43925,1,GHA
43924,9,GHA
43923,43,GHA
43922,0,GHA
43921,0,GHA
43920,11,GHA
43919,4,GHA
43918,5,GHA
43917,64,GHA
43916,15,GHA
43915,26,GHA
43914,3,GHA
43913,3,GHA
43912,5,GHA
43911,5,GHA
43910,4,GHA
43909,1,GHA
43908,0,GHA
43907,4,GHA
43906,0,GHA
43905,0,GHA
43903,2,GHA
43930,7,GIB
43929,4,GIB
43928,6,GIB
43927,5,GIB
43926,3,GIB
43925,7,GIB
43924,19,GIB
43923,0,GIB
43922,0,GIB
43921,4,GIB
43920,9,GIB
43919,1,GIB
43918,20,GIB
43917,9,GIB
43916,11,GIB
43915,0,GIB
43914,0,GIB
43913,5,GIB
43912,0,GIB
43911,0,GIB
43910,10,GIB
43930,52,GRC
43929,77,GRC
43928,20,GRC
43927,62,GRC
43926,60,GRC
43925,99,GRC
43924,139,GRC
43923,61,GRC
43922,102,GRC
43921,56,GRC
43920,95,GRC
43919,95,GRC
43918,74,GRC
43917,71,GRC
43916,78,GRC
43915,48,GRC
43914,71,GRC
43913,94,GRC
43912,35,GRC
43911,31,GRC
43910,46,GRC
43909,31,GRC
43908,35,GRC
43907,21,GRC
43906,103,GRC
43905,38,GRC
43904,57,GRC
43903,34,GRC
43902,9,GRC
43901,6,GRC
43900,11,GRC
43899,7,GRC
43898,21,GRC
43897,13,GRC
43896,22,GRC
43895,3,GRC
43892,0,GRC
43891,3,GRC
43890,1,GRC
43889,2,GRC
43888,1,GRC
43887,0,GRC
43886,0,GRC
43885,0,GRC
43884,0,GRC
43883,0,GRC
43882,0,GRC
43881,0,GRC
43880,0,GRC
43879,0,GRC
43878,0,GRC
43877,0,GRC
43876,0,GRC
43875,0,GRC
43874,0,GRC
43873,0,GRC
43872,0,GRC
43871,0,GRC
43870,0,GRC
43869,0,GRC
43868,0,GRC
43867,0,GRC
43866,0,GRC
43865,0,GRC
43864,0,GRC
43863,0,GRC
43862,0,GRC
43861,0,GRC
43860,0,GRC
43859,0,GRC
43858,0,GRC
43857,0,GRC
43856,0,GRC
43855,0,GRC
43854,0,GRC
43853,0,GRC
43852,0,GRC
43851,0,GRC
43850,0,GRC
43849,0,GRC
43848,0,GRC
43847,0,GRC
43846,0,GRC
43845,0,GRC
43844,0,GRC
43843,0,GRC
43842,0,GRC
43841,0,GRC
43840,0,GRC
43839,0,GRC
43838,0,GRC
43837,0,GRC
43836,0,GRC
43835,0,GRC
43834,0,GRC
43833,0,GRC
43832,0,GRC
43831,0,GRC
43830,0,GRC
43930,0,GRL
43929,0,GRL
43928,0,GRL
43927,1,GRL
43926,0,GRL
43925,0,GRL
43924,0,GRL
43923,0,GRL
43922,0,GRL
43921,0,GRL
43920,0,GRL
43919,1,GRL
43918,3,GRL
43917,1,GRL
43916,1,GRL
43915,0,GRL
43914,2,GRL
43913,0,GRL
43912,0,GRL
43911,0,GRL
43910,2,GRL
43930,0,GRD
43929,0,GRD
43928,0,GRD
43927,0,GRD
43926,0,GRD
43925,2,GRD
43924,0,GRD
43923,1,GRD
43922,0,GRD
43921,0,GRD
43920,0,GRD
43919,2,GRD
43918,0,GRD
43917,6,GRD
43916,0,GRD
43915,0,GRD
43914,0,GRD
43913,1,GRD
43930,4,GUM
43929,9,GUM
43928,2,GUM
43927,17,GUM
43926,6,GUM
43925,5,GUM
43924,5,GUM
43923,8,GUM
43922,9,GUM
43921,4,GUM
43920,1,GUM
43919,4,GUM
43918,2,GUM
43917,12,GUM
43916,5,GUM
43915,3,GUM
43914,2,GUM
43913,12,GUM
43912,1,GUM
43911,2,GUM
43910,9,GUM
43909,3,GUM
43930,7,GTM
43929,6,GTM
43928,4,GTM
43927,9,GTM
43926,11,GTM
43925,3,GTM
43924,1,GTM
43923,8,GTM
43922,2,GTM
43921,0,GTM
43920,2,GTM
43919,2,GTM
43918,7,GTM
43917,1,GTM
43916,3,GTM
43915,1,GTM
43914,1,GTM
43913,2,GTM
43912,4,GTM
43911,4,GTM
43910,1,GTM
43909,2,GTM
43908,0,GTM
43907,5,GTM
43906,0,GTM
43905,1,GTM
43930,15,GGY
43929,1,GGY
43928,11,GGY
43927,18,GGY
43926,22,GGY
43925,23,GGY
43924,13,GGY
43923,18,GGY
43922,15,GGY
43921,0,GGY
43920,6,GGY
43919,3,GGY
43918,2,GGY
43917,4,GGY
43916,7,GGY
43915,3,GGY
43914,3,GGY
43913,16,GGY
43912,0,GGY
43911,0,GGY
43910,1,GGY
43930,20,GIN
43929,16,GIN
43928,7,GIN
43927,10,GIN
43926,59,GIN
43925,0,GIN
43924,22,GIN
43923,14,GIN
43922,0,GIN
43921,8,GIN
43920,0,GIN
43919,3,GIN
43918,0,GIN
43917,1,GIN
43916,0,GIN
43915,2,GIN
43914,0,GIN
43913,0,GIN
43912,0,GIN
43911,1,GIN
43910,0,GIN
43909,0,GIN
43908,0,GIN
43907,0,GIN
43905,0,GIN
43904,1,GIN
43930,0,GNB
43929,0,GNB
43928,15,GNB
43927,0,GNB
43926,3,GNB
43925,6,GNB
43924,0,GNB
43923,1,GNB
43922,6,GNB
43921,0,GNB
43920,0,GNB
43919,0,GNB
43918,0,GNB
43917,2,GNB
43930,4,GUY
43929,2,GUY
43928,2,GUY
43927,5,GUY
43926,1,GUY
43925,4,GUY
43924,0,GUY
43923,7,GUY
43922,4,GUY
43921,0,GUY
43920,0,GUY
43919,3,GUY
43918,0,GUY
43917,0,GUY
43916,0,GUY
43915,0,GUY
43914,0,GUY
43913,0,GUY
43912,0,GUY
43911,0,GUY
43910,0,GUY
43909,1,GUY
43908,0,GUY
43907,0,GUY
43906,3,GUY
43903,1,GUY
43930,2,HTI
43929,1,HTI
43928,3,HTI
43927,0,HTI
43926,3,HTI
43925,0,HTI
43924,2,HTI
43923,1,HTI
43922,0,HTI
43921,0,HTI
43920,7,HTI
43919,0,HTI
43918,0,HTI
43917,0,HTI
43916,1,HTI
43915,2,HTI
43914,3,HTI
43913,0,HTI
43912,0,HTI
43911,0,HTI
43910,2,HTI
43930,1,VAT
43929,0,VAT
43928,0,VAT
43927,0,VAT
43926,0,VAT
43925,1,VAT
43924,0,VAT
43923,0,VAT
43922,0,VAT
43921,0,VAT
43920,0,VAT
43919,1,VAT
43918,0,VAT
43917,4,VAT
43916,0,VAT
43915,0,VAT
43914,0,VAT
43913,0,VAT
43912,0,VAT
43911,0,VAT
43910,0,VAT
43909,0,VAT
43908,0,VAT
43907,0,VAT
43906,0,VAT
43897,1,VAT
43930,31,HND
43929,7,HND
43928,7,HND
43927,30,HND
43926,4,HND
43925,42,HND
43924,3,HND
43923,47,HND
43922,31,HND
43921,2,HND
43920,29,HND
43919,15,HND
43918,28,HND
43917,15,HND
43916,16,HND
43915,6,HND
43914,3,HND
43913,1,HND
43912,2,HND
43911,0,HND
43910,12,HND
43909,3,HND
43908,1,HND
43907,2,HND
43906,3,HND
43904,1,HND
43902,2,HND
43930,85,HUN
43929,78,HUN
43928,73,HUN
43927,11,HUN
43926,55,HUN
43925,55,HUN
43924,38,HUN
43923,60,HUN
43922,33,HUN
43921,45,HUN
43920,39,HUN
43919,65,HUN
43918,43,HUN
43917,39,HUN
43916,35,HUN
43915,39,HUN
43914,20,HUN
43913,36,HUN
43912,28,HUN
43911,18,HUN
43910,12,HUN
43909,23,HUN
43908,0,HUN
43907,11,HUN
43906,8,HUN
43905,6,HUN
43904,9,HUN
43903,3,HUN
43902,1,HUN
43901,3,HUN
43900,1,HUN
43899,1,HUN
43898,3,HUN
43897,2,HUN
43895,2,HUN
43930,30,ISL
43929,24,ISL
43928,76,ISL
43927,69,ISL
43926,53,ISL
43925,45,ISL
43924,99,ISL
43923,85,ISL
43922,49,ISL
43921,66,ISL
43920,57,ISL
43919,73,ISL
43918,88,ISL
43917,65,ISL
43916,89,ISL
43915,60,ISL
43914,20,ISL
43913,95,ISL
43912,64,ISL
43911,79,ISL
43910,80,ISL
43909,3,ISL
43908,48,ISL
43907,21,ISL
43906,40,ISL
43905,21,ISL
43904,0,ISL
43903,32,ISL
43902,15,ISL
43901,5,ISL
43900,10,ISL
43899,2,ISL
43898,10,ISL
43897,8,ISL
43896,9,ISL
43895,10,ISL
43894,10,ISL
43893,3,ISL
43892,2,ISL
43891,0,ISL
43890,1,ISL
43889,0,ISL
43888,0,ISL
43887,0,ISL
43886,0,ISL
43885,0,ISL
43884,0,ISL
43883,0,ISL
43882,0,ISL
43881,0,ISL
43880,0,ISL
43879,0,ISL
43878,0,ISL
43877,0,ISL
43876,0,ISL
43875,0,ISL
43874,0,ISL
43873,0,ISL
43872,0,ISL
43871,0,ISL
43870,0,ISL
43869,0,ISL
43868,0,ISL
43867,0,ISL
43866,0,ISL
43865,0,ISL
43864,0,ISL
43863,0,ISL
43862,0,ISL
43861,0,ISL
43860,0,ISL
43859,0,ISL
43858,0,ISL
43857,0,ISL
43856,0,ISL
43855,0,ISL
43854,0,ISL
43853,0,ISL
43852,0,ISL
43851,0,ISL
43850,0,ISL
43849,0,ISL
43848,0,ISL
43847,0,ISL
43846,0,ISL
43845,0,ISL
43844,0,ISL
43843,0,ISL
43842,0,ISL
43841,0,ISL
43840,0,ISL
43839,0,ISL
43838,0,ISL
43837,0,ISL
43836,0,ISL
43835,0,ISL
43834,0,ISL
43833,0,ISL
43832,0,ISL
43831,0,ISL
43830,0,ISL
43930,540,IND
43929,773,IND
43928,354,IND
43927,693,IND
43926,472,IND
43925,601,IND
43924,336,IND
43923,568,IND
43922,146,IND
43921,180,IND
43920,92,IND
43919,106,IND
43918,149,IND
43917,75,IND
43916,87,IND
43915,70,IND
43914,53,IND
43913,119,IND
43912,89,IND
43911,40,IND
43910,26,IND
43909,28,IND
43908,12,IND
43907,32,IND
43906,3,IND
43905,7,IND
43904,8,IND
43903,2,IND
43902,23,IND
43901,6,IND
43900,10,IND
43898,3,IND
43897,2,IND
43896,1,IND
43895,22,IND
43894,1,IND
43893,2,IND
43892,0,IND
43891,0,IND
43890,0,IND
43889,0,IND
43888,0,IND
43887,0,IND
43886,0,IND
43885,0,IND
43884,0,IND
43883,0,IND
43882,0,IND
43881,0,IND
43880,0,IND
43879,0,IND
43878,0,IND
43877,0,IND
43876,0,IND
43875,0,IND
43874,0,IND
43873,0,IND
43872,0,IND
43871,0,IND
43870,0,IND
43869,0,IND
43868,0,IND
43867,0,IND
43866,0,IND
43865,1,IND
43864,0,IND
43863,1,IND
43862,0,IND
43861,0,IND
43860,1,IND
43859,0,IND
43858,0,IND
43857,0,IND
43856,0,IND
43855,0,IND
43854,0,IND
43853,0,IND
43852,0,IND
43851,0,IND
43850,0,IND
43849,0,IND
43848,0,IND
43847,0,IND
43846,0,IND
43845,0,IND
43844,0,IND
43843,0,IND
43842,0,IND
43841,0,IND
43840,0,IND
43839,0,IND
43838,0,IND
43837,0,IND
43836,0,IND
43835,0,IND
43834,0,IND
43833,0,IND
43832,0,IND
43831,0,IND
43830,0,IND
43930,218,IDN
43929,247,IDN
43928,218,IDN
43927,181,IDN
43926,106,IDN
43925,196,IDN
43924,113,IDN
43923,149,IDN
43922,114,IDN
43921,129,IDN
43920,130,IDN
43919,109,IDN
43918,153,IDN
43917,103,IDN
43916,104,IDN
43915,107,IDN
43914,65,IDN
43913,64,IDN
43912,141,IDN
43911,82,IDN
43910,55,IDN
43909,0,IDN
43908,38,IDN
43907,17,IDN
43906,21,IDN
43905,27,IDN
43904,35,IDN
43902,15,IDN
43901,13,IDN
43899,2,IDN
43897,2,IDN
43892,2,IDN
43891,0,IDN
43890,0,IDN
43889,0,IDN
43888,0,IDN
43887,0,IDN
43886,0,IDN
43885,0,IDN
43884,0,IDN
43883,0,IDN
43882,0,IDN
43881,0,IDN
43880,0,IDN
43879,0,IDN
43878,0,IDN
43877,0,IDN
43876,0,IDN
43875,0,IDN
43874,0,IDN
43873,0,IDN
43872,0,IDN
43871,0,IDN
43870,0,IDN
43869,0,IDN
43868,0,IDN
43867,0,IDN
43866,0,IDN
43865,0,IDN
43864,0,IDN
43863,0,IDN
43862,0,IDN
43861,0,IDN
43860,0,IDN
43859,0,IDN
43858,0,IDN
43857,0,IDN
43856,0,IDN
43855,0,IDN
43854,0,IDN
43853,0,IDN
43852,0,IDN
43851,0,IDN
43850,0,IDN
43849,0,IDN
43848,0,IDN
43847,0,IDN
43846,0,IDN
43845,0,IDN
43844,0,IDN
43843,0,IDN
43842,0,IDN
43841,0,IDN
43840,0,IDN
43839,0,IDN
43838,0,IDN
43837,0,IDN
43836,0,IDN
43835,0,IDN
43834,0,IDN
43833,0,IDN
43832,0,IDN
43831,0,IDN
43830,0,IDN
43930,1997,IRN
43929,2089,IRN
43928,2274,IRN
43927,2483,IRN
43926,5275,IRN
43925,0,IRN
43924,2875,IRN
43923,2987,IRN
43922,3111,IRN
43921,3186,IRN
43920,2901,IRN
43919,3076,IRN
43918,2926,IRN
43917,2389,IRN
43916,2206,IRN
43915,1762,IRN
43914,1411,IRN
43913,1028,IRN
43912,966,IRN
43911,1237,IRN
43910,1046,IRN
43909,1192,IRN
43908,1178,IRN
43907,1053,IRN
43906,1209,IRN
43905,1365,IRN
43904,1289,IRN
43903,1075,IRN
43902,958,IRN
43901,881,IRN
43900,595,IRN
43899,743,IRN
43898,1076,IRN
43897,1234,IRN
43896,591,IRN
43895,586,IRN
43894,835,IRN
43893,523,IRN
43892,385,IRN
43891,205,IRN
43890,143,IRN
43889,106,IRN
43888,44,IRN
43887,34,IRN
43886,18,IRN
43885,15,IRN
43884,10,IRN
43883,13,IRN
43882,3,IRN
43881,2,IRN
43880,0,IRN
43879,0,IRN
43878,0,IRN
43877,0,IRN
43876,0,IRN
43875,0,IRN
43874,0,IRN
43873,0,IRN
43872,0,IRN
43871,0,IRN
43870,0,IRN
43869,0,IRN
43868,0,IRN
43867,0,IRN
43866,0,IRN
43865,0,IRN
43864,0,IRN
43863,0,IRN
43862,0,IRN
43861,0,IRN
43860,0,IRN
43859,0,IRN
43858,0,IRN
43857,0,IRN
43856,0,IRN
43855,0,IRN
43854,0,IRN
43853,0,IRN
43852,0,IRN
43851,0,IRN
43850,0,IRN
43849,0,IRN
43848,0,IRN
43847,0,IRN
43846,0,IRN
43845,0,IRN
43844,0,IRN
43843,0,IRN
43842,0,IRN
43841,0,IRN
43840,0,IRN
43839,0,IRN
43838,0,IRN
43837,0,IRN
43836,0,IRN
43835,0,IRN
43834,0,IRN
43833,0,IRN
43832,0,IRN
43831,0,IRN
43830,0,IRN
43930,171,IRQ
43929,0,IRQ
43928,70,IRQ
43927,83,IRQ
43926,106,IRQ
43925,0,IRQ
43924,78,IRQ
43923,0,IRQ
43922,64,IRQ
43921,83,IRQ
43920,41,IRQ
43919,48,IRQ
43918,76,IRQ
43917,36,IRQ
43916,30,IRQ
43915,50,IRQ
43914,33,IRQ
43913,19,IRQ
43912,21,IRQ
43911,16,IRQ
43910,13,IRQ
43909,10,IRQ
43908,30,IRQ
43907,0,IRQ
43906,39,IRQ
43905,0,IRQ
43904,11,IRQ
43903,4,IRQ
43902,9,IRQ
43901,0,IRQ
43899,7,IRQ
43898,16,IRQ
43896,7,IRQ
43895,5,IRQ
43894,5,IRQ
43893,2,IRQ
43892,6,IRQ
43891,6,IRQ
43890,1,IRQ
43889,1,IRQ
43888,0,IRQ
43887,4,IRQ
43886,1,IRQ
43885,0,IRQ
43884,0,IRQ
43883,0,IRQ
43882,0,IRQ
43881,0,IRQ
43880,0,IRQ
43879,0,IRQ
43878,0,IRQ
43877,0,IRQ
43876,0,IRQ
43875,0,IRQ
43874,0,IRQ
43873,0,IRQ
43872,0,IRQ
43871,0,IRQ
43870,0,IRQ
43869,0,IRQ
43868,0,IRQ
43867,0,IRQ
43866,0,IRQ
43865,0,IRQ
43864,0,IRQ
43863,0,IRQ
43862,0,IRQ
43861,0,IRQ
43860,0,IRQ
43859,0,IRQ
43858,0,IRQ
43857,0,IRQ
43856,0,IRQ
43855,0,IRQ
43854,0,IRQ
43853,0,IRQ
43852,0,IRQ
43851,0,IRQ
43850,0,IRQ
43849,0,IRQ
43848,0,IRQ
43847,0,IRQ
43846,0,IRQ
43845,0,IRQ
43844,0,IRQ
43843,0,IRQ
43842,0,IRQ
43841,0,IRQ
43840,0,IRQ
43839,0,IRQ
43838,0,IRQ
43837,0,IRQ
43836,0,IRQ
43835,0,IRQ
43834,0,IRQ
43833,0,IRQ
43832,0,IRQ
43831,0,IRQ
43830,0,IRQ
43930,515,IRL
43929,345,IRL
